year,country,production_tonnes,source,source_priority
2008,Guinea,17.981,CLIO,1
2009,Guinea,21.402,CLIO,1
2010,Guinea,24.836,CLIO,1
2011,Guinea,15.779,CLIO,1
2012,Guinea,14.723,CLIO,1
1913,Guyana,1.90055202862,CLIO,1
1914,Guyana,1.58575892412,CLIO,1
1915,Guyana,0.971084564267,CLIO,1
1916,Guyana,0.905682214476,CLIO,1
1917,Guyana,0.72053147911,CLIO,1
1918,Guyana,0.598770277395,CLIO,1
1919,Guyana,0.39890613954,CLIO,1
1920,Guyana,0.342802433325,CLIO,1
1921,Guyana,0.32885446796,CLIO,1
1922,Guyana,0.25798066021,CLIO,1
1923,Guyana,0.18994180477,CLIO,1
1924,Guyana,0.20374802252,CLIO,1
1925,Guyana,0.258179106872,CLIO,1
1926,Guyana,0.179509180269,CLIO,1
1927,Guyana,0.168169371029,CLIO,1
1928,Guyana,0.150961210507,CLIO,1
1929,Guyana,0.17576704322,CLIO,1
1930,Guyana,0.180416365008,CLIO,1
1931,Guyana,0.288683193727,CLIO,1
1932,Guyana,0.394795458691,CLIO,1
1933,Guyana,0.662018063431,CLIO,1
1934,Guyana,0.720644877202,CLIO,1
1935,Guyana,0.864320260273,CLIO,1
1936,Guyana,0.913818527605,CLIO,1
1937,Guyana,1.02038438494,CLIO,1
1938,Guyana,1.09094634793,CLIO,1
1939,Guyana,1.02815215427,CLIO,1
1940,Guyana,0.930261251003,CLIO,1
1941,Guyana,0.938057369856,CLIO,1
1942,Guyana,0.761666637128,CLIO,1
1943,Guyana,0.506691026366,CLIO,1
1944,Guyana,0.49410383811,CLIO,1
1945,Guyana,0.591512799481,CLIO,1
1946,Guyana,0.643874368647,CLIO,1
1947,Guyana,0.686767197098,CLIO,1
1948,Guyana,0.53736521036,CLIO,1
1949,Guyana,0.538300744623,CLIO,1
1950,Guyana,0.350570202655,CLIO,1
1951,Guyana,0.382293319003,CLIO,1
1952,Guyana,0.630408345175,CLIO,1
1953,Guyana,0.545643271106,CLIO,1
1954,Guyana,0.729319831271,CLIO,1
1955,Guyana,0.636701939303,CLIO,1
1956,Guyana,0.425923235054,CLIO,1
1957,Guyana,0.433350810107,CLIO,1
1958,Guyana,0.467852179719,CLIO,1
1959,Guyana,0.0896978910884,CLIO,1
1960,Guyana,0.061518465127,CLIO,1
1961,Guyana,0.0442819550822,CLIO,1
1962,Guyana,0.0495266168557,CLIO,1
1963,Guyana,0.0740773038603,CLIO,1
1964,Guyana,0.0548846767216,CLIO,1
1965,Guyana,0.0540341910286,CLIO,1
1966,Guyana,0.0792369170645,CLIO,1
1967,Guyana,0.0674151659318,CLIO,1
1968,Guyana,0.115892850433,CLIO,1
1969,Guyana,0.0595906975562,CLIO,1
1970,Guyana,0.138,CLIO,1
1971,Guyana,0.044,CLIO,1
1972,Guyana,0.125,CLIO,1
1973,Guyana,0.235,CLIO,1
1974,Guyana,0.381,CLIO,1
1975,Guyana,0.562,CLIO,1
1976,Guyana,0.487,CLIO,1
1977,Guyana,0.37,CLIO,1
1978,Guyana,0.479,CLIO,1
1979,Guyana,0.329,CLIO,1
1980,Guyana,0.342,CLIO,1
1981,Guyana,0.599,CLIO,1
1982,Guyana,0.269,CLIO,1
1983,Guyana,0.143,CLIO,1
1984,Guyana,0.328,CLIO,1
1985,Guyana,0.321,CLIO,1
1986,Guyana,0.436,CLIO,1
1987,Guyana,0.666,CLIO,1
1988,Guyana,0.585,CLIO,1
1989,Guyana,0.539,CLIO,1
1990,Guyana,1.204,CLIO,1
1991,Guyana,1.844,CLIO,1
1992,Guyana,2.475,CLIO,1
1993,Guyana,9.635,CLIO,1
1994,Guyana,11.683,CLIO,1
1995,Guyana,9,CLIO,1
1996,Guyana,12,CLIO,1
1997,Guyana,15,CLIO,1
1998,Guyana,13,CLIO,1
1999,Guyana,12.9,CLIO,1
2000,Guyana,13.5,CLIO,1
2001,Guyana,14.2,CLIO,1
2002,Guyana,13.6,CLIO,1
2003,Guyana,12.5,CLIO,1
2004,Guyana,10.5,CLIO,1
2005,Guyana,7.6,CLIO,1
2006,Guyana,6.4,CLIO,1
2007,Guyana,7.4,CLIO,1
2008,Guyana,8.1,CLIO,1
2009,Guyana,9.326,CLIO,1
2010,Guyana,9.593,CLIO,1
2011,Guyana,11.293,CLIO,1
2012,Guyana,13.643,CLIO,1
1942,Haiti,0.0122469939792,CLIO,1
1943,Haiti,0.008788352161,CLIO,1
1944,Haiti,0.0045642732191,CLIO,1
1945,Haiti,0.0020695151863,CLIO,1
1946,Haiti,0.0011623304471,CLIO,1
1961,Haiti,0.123065279777,CLIO,1
1962,Haiti,0.202670740642,CLIO,1
1963,Haiti,0.192153067572,CLIO,1
1964,Haiti,0.229347641879,CLIO,1
1965,Haiti,0.190480445709,CLIO,1
1966,Haiti,0.14376043164,CLIO,1
1967,Haiti,0.1700971386,CLIO,1
1968,Haiti,0.08788352161,CLIO,1
1969,Haiti,0.0850485693,CLIO,1
1970,Haiti,0.09,CLIO,1
1971,Haiti,0.09,CLIO,1
1496,Hispaniola,1.086,TePaske,4
1506,Hispaniola,12.02,TePaske,4
1516,Hispaniola,7.135,TePaske,4
1526,Hispaniola,1.152,TePaske,4
1536,Hispaniola,1.087,TePaske,4
1546,Hispaniola,0.855,TePaske,4
1553,Hispaniola,0.053,TePaske,4
1930,Honduras,0.382661862804,CLIO,1
1931,Honduras,0.448914698289,CLIO,1
1932,Honduras,0.381981474249,CLIO,1
1933,Honduras,0.487923642074,CLIO,1
1934,Honduras,0.368430402208,CLIO,1
1935,Honduras,0.347962046529,CLIO,1
1936,Honduras,0.509781124384,CLIO,1
1937,Honduras,0.611017271374,CLIO,1
1938,Honduras,0.858451908991,CLIO,1
1939,Honduras,1.07444692549,CLIO,1
1940,Honduras,0.903385903105,CLIO,1
1941,Honduras,0.938142418425,CLIO,1
1942,Honduras,0.730822355995,CLIO,1
1943,Honduras,0.647616505696,CLIO,1
1944,Honduras,0.652776118901,CLIO,1
1945,Honduras,0.54312016355,CLIO,1
1946,Honduras,0.342859132371,CLIO,1
1947,Honduras,0.33818146106,CLIO,1
1948,Honduras,0.404405947022,CLIO,1
1949,Honduras,0.732324880719,CLIO,1
1950,Honduras,0.861258511778,CLIO,1
1951,Honduras,0.88495871309,CLIO,1
1952,Honduras,0.993367289424,CLIO,1
1953,Honduras,1.10529120662,CLIO,1
1954,Honduras,1.40375498582,CLIO,1
1955,Honduras,0.0231615603727,CLIO,1
1956,Honduras,0.0456710817141,CLIO,1
1957,Honduras,0.0574077842775,CLIO,1
1958,Honduras,0.048591082593400003,CLIO,1
1959,Honduras,0.0793219656338,CLIO,1
1960,Honduras,0.0615751641732,CLIO,1
1961,Honduras,0.0477689464235,CLIO,1
1962,Honduras,0.0604411832492,CLIO,1
1963,Honduras,0.0701367201494,CLIO,1
1964,Honduras,0.0940920671689,CLIO,1
1965,Honduras,0.100527408913,CLIO,1
1966,Honduras,0.0996769232196,CLIO,1
1967,Honduras,0.081079636066,CLIO,1
1968,Honduras,0.182174035441,CLIO,1
1969,Honduras,0.17576704322,CLIO,1
1970,Honduras,0.104,CLIO,1
1971,Honduras,0.084,CLIO,1
1972,Honduras,0.063,CLIO,1
1973,Honduras,0.025,CLIO,1
1974,Honduras,0.031,CLIO,1
1975,Honduras,0.078,CLIO,1
1976,Honduras,0.071,CLIO,1
1977,Honduras,0.077,CLIO,1
1978,Honduras,0.08,CLIO,1
1979,Honduras,0.047,CLIO,1
1980,Honduras,0.063,CLIO,1
1981,Honduras,0.095,CLIO,1
1982,Honduras,0.053,CLIO,1
1983,Honduras,0.067,CLIO,1
1984,Honduras,0.087,CLIO,1
1985,Honduras,0.09,CLIO,1
1986,Honduras,0.03,CLIO,1
1987,Honduras,0.092,CLIO,1
1988,Honduras,0.123,CLIO,1
1989,Honduras,0.075,CLIO,1
1990,Honduras,0.1275,CLIO,1
1991,Honduras,0.18,CLIO,1
1992,Honduras,0.163,CLIO,1
1993,Honduras,0.111,CLIO,1
1994,Honduras,0.106,CLIO,1
1995,Honduras,0.1,CLIO,1
1996,Honduras,0.1,CLIO,1
1997,Honduras,0.2,CLIO,1
1998,Honduras,0.9,CLIO,1
1999,Honduras,0.9,CLIO,1
2000,Honduras,0.9,CLIO,1
2001,Honduras,7.6,CLIO,1
2002,Honduras,3.3,CLIO,1
2003,Honduras,5,CLIO,1
2004,Honduras,5.5,CLIO,1
2005,Honduras,4.439,CLIO,1
2006,Honduras,4.055,CLIO,1
2007,Honduras,3.012,CLIO,1
2008,Honduras,1.846,CLIO,1
2009,Honduras,2.127,CLIO,1
2010,Honduras,2.2,CLIO,1
2011,Honduras,1.893,CLIO,1
2012,Honduras,1.859,CLIO,1
1932,Hungary,0.0762035180928,CLIO,1
1933,Hungary,0.0878551720869,CLIO,1
1934,Hungary,0.0614334165577,CLIO,1
1935,Hungary,0.058683512817,CLIO,1
1936,Hungary,0.0309860287483,CLIO,1
1939,Hungary,0.146000043965,CLIO,1
1940,Hungary,0.372796228765,CLIO,1
1941,Hungary,1.73924324218,CLIO,1
1942,Hungary,1.73924324218,CLIO,1
1943,Hungary,1.73924324218,CLIO,1
1944,Hungary,0.799881794266,CLIO,1
1982,Hungary,1.5,CLIO,1
1983,Hungary,1,CLIO,1
1984,Hungary,0.6,CLIO,1
1985,Hungary,0.6,CLIO,1
1986,Hungary,0.6,CLIO,1
1987,Hungary,0.6,CLIO,1
1988,Hungary,0.6,CLIO,1
1989,Hungary,0.5,CLIO,1
1990,Hungary,0.5,CLIO,1
1991,Hungary,0.5,CLIO,1
1992,Hungary,0.5,CLIO,1
1993,Hungary,0.5,CLIO,1
1994,Hungary,0.2,CLIO,1
1885,India,0.2,CLIO,1
1886,India,0.6,CLIO,1
1887,India,0.5,CLIO,1
1888,India,1.4,CLIO,1
1889,India,2.3,CLIO,1
1890,India,3.4,CLIO,1
1891,India,3.8,CLIO,1
1892,India,4.6,CLIO,1
1893,India,6.4,CLIO,1
1894,India,5.7,CLIO,1
1895,India,7.2,CLIO,1
1896,India,9.2,CLIO,1
1897,India,10.9,CLIO,1
1898,India,11.7,CLIO,1
1899,India,13,CLIO,1
1900,India,14.2,CLIO,1
1901,India,14.1,CLIO,1
1902,India,14.4,CLIO,1
1903,India,17.2,CLIO,1
1904,India,17.6,CLIO,1
1905,India,17.9,CLIO,1
1906,India,18.2,CLIO,1
1907,India,15.6,CLIO,1
1908,India,15.9,CLIO,1
1909,India,15.6,CLIO,1
1910,India,16.1,CLIO,1
1911,India,16.3,CLIO,1
1912,India,16.6,CLIO,1
1913,India,18.3,CLIO,1
1914,India,17.1,CLIO,1
1915,India,17.3,CLIO,1
1916,India,16.9,CLIO,1
1917,India,16.3,CLIO,1
1918,India,15.1,CLIO,1
1919,India,14.4,CLIO,1
1920,India,15.5,CLIO,1
1921,India,12.1,CLIO,1
1922,India,13.6,CLIO,1
1923,India,11.9,CLIO,1
1924,India,12.3,CLIO,1
1925,India,12.2,CLIO,1
1926,India,11.9,CLIO,1
1927,India,12,CLIO,1
1928,India,11.7,CLIO,1
1929,India,11.3,CLIO,1
1930,India,10.2,CLIO,1
1931,India,10.3,CLIO,1
1932,India,10.3,CLIO,1
1933,India,10.5,CLIO,1
1934,India,10,CLIO,1
1935,India,10.1,CLIO,1
1936,India,10.3,CLIO,1
1937,India,10.3,CLIO,1
1938,India,10,CLIO,1
1939,India,9.8,CLIO,1
1940,India,9,CLIO,1
1941,India,8.9,CLIO,1
1942,India,8.1,CLIO,1
1943,India,7.8,CLIO,1
1944,India,5.9,CLIO,1
1945,India,5.2,CLIO,1
1946,India,4.1,CLIO,1
1947,India,5.3,CLIO,1
1948,India,5.6,CLIO,1
1949,India,5.1,CLIO,1
1950,India,6.1,CLIO,1
1951,India,7,CLIO,1
1952,India,7.9,CLIO,1
1953,India,6.9,CLIO,1
1954,India,7.5,CLIO,1
1955,India,6.6,CLIO,1
1956,India,6.5,CLIO,1
1957,India,5.6,CLIO,1
1958,India,5.3,CLIO,1
1959,India,5.1,CLIO,1
1960,India,5,CLIO,1
1961,India,4.9,CLIO,1
1962,India,5.1,CLIO,1
1963,India,4.3,CLIO,1
1964,India,4.6,CLIO,1
1965,India,4.1,CLIO,1
1966,India,3.7,CLIO,1
1967,India,3.2,CLIO,1
1968,India,3.6,CLIO,1
1969,India,3.1,CLIO,1
1970,India,3.2,CLIO,1
1971,India,3.7,CLIO,1
1972,India,3.3,CLIO,1
1973,India,3.3,CLIO,1
1974,India,3.1,CLIO,1
1975,India,2.8,CLIO,1
1976,India,3.2,CLIO,1
1977,India,3,CLIO,1
1978,India,2.8,CLIO,1
1979,India,2.6,CLIO,1
1980,India,2.5,CLIO,1
1981,India,2.5,CLIO,1
1982,India,2.2,CLIO,1
1983,India,2.2,CLIO,1
1984,India,2,CLIO,1
1985,India,1.9,CLIO,1
1986,India,1.9,CLIO,1
1987,India,1.9,CLIO,1
1988,India,1.9,CLIO,1
1989,India,1.8,CLIO,1
1990,India,2,CLIO,1
1991,India,2.2,CLIO,1
1992,India,2,CLIO,1
1993,India,1.9,CLIO,1
1994,India,2.372,CLIO,1
1995,India,2,CLIO,1
1996,India,2.9,CLIO,1
1997,India,2.9,CLIO,1
1998,India,2.7,CLIO,1
1999,India,2.6,CLIO,1
2000,India,2.6,CLIO,1
2001,India,2.8,CLIO,1
2002,India,3.2,CLIO,1
2003,India,3.5,CLIO,1
2004,India,3.5,CLIO,1
2005,India,2.9,CLIO,1
2006,India,2.488,CLIO,1
2007,India,2.858,CLIO,1
2008,India,2.438,CLIO,1
2009,India,2.084,CLIO,1
2010,India,2.399,CLIO,1
2011,India,2.192,CLIO,1
2012,India,1.589,CLIO,1
1901,Indonesia,1.4,CLIO,1
1911,Indonesia,4.7,CLIO,1
1912,Indonesia,4.7,CLIO,1
1913,Indonesia,3.9,CLIO,1
1914,Indonesia,3.9,CLIO,1
1915,Indonesia,3.5,CLIO,1
1916,Indonesia,4,CLIO,1
1917,Indonesia,3.8,CLIO,1
1918,Indonesia,3.9,CLIO,1
1919,Indonesia,3,CLIO,1
1920,Indonesia,2.9,CLIO,1
1921,Indonesia,2.8,CLIO,1
1922,Indonesia,2.9,CLIO,1
1923,Indonesia,3.2,CLIO,1
1924,Indonesia,3.6,CLIO,1
1925,Indonesia,3.9,CLIO,1
1926,Indonesia,4.1,CLIO,1
1927,Indonesia,3.6,CLIO,1
1928,Indonesia,3.5,CLIO,1
1929,Indonesia,3.4,CLIO,1
1930,Indonesia,3.4,CLIO,1
1931,Indonesia,3.1,CLIO,1
1932,Indonesia,2.4,CLIO,1
1933,Indonesia,2.5,CLIO,1
1934,Indonesia,2.2,CLIO,1
1935,Indonesia,2.1,CLIO,1
1936,Indonesia,2.2,CLIO,1
1937,Indonesia,1.7,CLIO,1
1938,Indonesia,2.4,CLIO,1
1939,Indonesia,2.5,CLIO,1
1940,Indonesia,2.8,CLIO,1
1941,Indonesia,2.6,CLIO,1
1942,Indonesia,1.8,CLIO,1
1943,Indonesia,1.15,CLIO,1
1944,Indonesia,0.825,CLIO,1
1945,Indonesia,0.5,CLIO,1
1946,Indonesia,0.5,CLIO,1
1947,Indonesia,1,CLIO,1
1948,Indonesia,1.1,CLIO,1
1959,Indonesia,0.2,CLIO,1
1960,Indonesia,0.2,CLIO,1
1961,Indonesia,0.2,CLIO,1
1962,Indonesia,0.1,CLIO,1
1963,Indonesia,0.1,CLIO,1
1964,Indonesia,0.2,CLIO,1
1965,Indonesia,0.2,CLIO,1
1966,Indonesia,0.1,CLIO,1
1967,Indonesia,0.2,CLIO,1
1968,Indonesia,0.2,CLIO,1
1969,Indonesia,0.3,CLIO,1
1970,Indonesia,0.2,CLIO,1
1971,Indonesia,0.4,CLIO,1
1972,Indonesia,0.3,CLIO,1
1973,Indonesia,0.4,CLIO,1
1974,Indonesia,0.3,CLIO,1
1975,Indonesia,0.329,CLIO,1
1976,Indonesia,0.355,CLIO,1
1977,Indonesia,0.256,CLIO,1
1978,Indonesia,0.256,CLIO,1
1979,Indonesia,0.17,CLIO,1
1980,Indonesia,0.248,CLIO,1
1981,Indonesia,0.182,CLIO,1
1982,Indonesia,2.144,CLIO,1
1983,Indonesia,2.262,CLIO,1
1984,Indonesia,2.279,CLIO,1
1985,Indonesia,2.508,CLIO,1
1986,Indonesia,3.301,CLIO,1
1987,Indonesia,3.752,CLIO,1
1988,Indonesia,4.713,CLIO,1
1989,Indonesia,5.239,CLIO,1
1990,Indonesia,10.653,CLIO,1
1991,Indonesia,11.275,CLIO,1
1992,Indonesia,37.978,CLIO,1
1993,Indonesia,41.576,CLIO,1
1994,Indonesia,44.843,CLIO,1
1995,Indonesia,64,CLIO,1
1996,Indonesia,83.6,CLIO,1
1997,Indonesia,86.9,CLIO,1
1998,Indonesia,124,CLIO,1
1999,Indonesia,129,CLIO,1
2000,Indonesia,117.6,CLIO,1
2001,Indonesia,166.1,CLIO,1
2002,Indonesia,142.2,CLIO,1
2003,Indonesia,141,CLIO,1
2004,Indonesia,86.9,CLIO,1
2005,Indonesia,142.9,CLIO,1
2006,Indonesia,139,CLIO,1
2007,Indonesia,117.9,CLIO,1
2008,Indonesia,64.4,CLIO,1
2009,Indonesia,140.488,CLIO,1
2010,Indonesia,119.726,CLIO,1
2011,Indonesia,76.764,CLIO,1
2012,Indonesia,66,CLIO,1
1987,Iran,0.4,CLIO,1
1988,Iran,0.4,CLIO,1
1989,Iran,0.4,CLIO,1
1990,Iran,0.5,CLIO,1
1991,Iran,0.8,CLIO,1
1992,Iran,1,CLIO,1
1993,Iran,0.417,CLIO,1
1994,Iran,0.723,CLIO,1
1995,Iran,0.6,CLIO,1
1996,Iran,0.6,CLIO,1
1997,Iran,0.7,CLIO,1
1998,Iran,0.9,CLIO,1
1999,Iran,0.9,CLIO,1
2000,Iran,0.8,CLIO,1
2001,Iran,0.8,CLIO,1
2002,Iran,0.7,CLIO,1
2003,Iran,0.5,CLIO,1
2004,Iran,0.8,CLIO,1
2005,Iran,0.6,CLIO,1
2006,Iran,0.7,CLIO,1
2007,Iran,0.85,CLIO,1
2008,Iran,0.3,CLIO,1
2009,Iran,0.35,CLIO,1
2010,Iran,0.35,CLIO,1
2011,Iran,1,CLIO,1
2012,Iran,1,CLIO,1
1913,Italy,0.023530104173,CLIO,1
1914,Italy,0.0440835084205,CLIO,1
1915,Italy,0.001700971386,CLIO,1
1916,Italy,0.0027499037407,CLIO,1
1917,Italy,9.638837854e-4,CLIO,1
1918,Italy,0.03118447541,CLIO,1
1921,Italy,0.0021829132787,CLIO,1
1922,Italy,0.020411656632,CLIO,1
1923,Italy,0.0391790409242,CLIO,1
1924,Italy,0.0433464208199,CLIO,1
1925,Italy,0.0574077842775,CLIO,1
1926,Italy,0.0523332196426,CLIO,1
1927,Italy,0.0521347729809,CLIO,1
1928,Italy,0.0651755536069,CLIO,1
1929,Italy,0.0428361294041,CLIO,1
1930,Italy,0.171996556648,CLIO,1
1931,Italy,0.117026831357,CLIO,1
1932,Italy,0.0625106984355,CLIO,1
1933,Italy,0.0772524504475,CLIO,1
1934,Italy,0.10489323547,CLIO,1
1935,Italy,0.1133980924,CLIO,1
1936,Italy,0.25231075559,CLIO,1
1937,Italy,0.22112628018,CLIO,1
1938,Italy,0.350967095978,CLIO,1
1939,Italy,0.219198512609,CLIO,1
1940,Italy,0.244713083399,CLIO,1
1941,Italy,0.312638540747,CLIO,1
1942,Italy,0.418353912387,CLIO,1
1943,Italy,0.365482051805,CLIO,1
1944,Italy,0.194137534189,CLIO,1
1945,Italy,0.0528718605815,CLIO,1
1946,Italy,0.262488234383,CLIO,1
1947,Italy,0.36049253574,CLIO,1
1948,Italy,0.561263858334,CLIO,1
1949,Italy,0.325395826142,CLIO,1
1950,Italy,0.339882432446,CLIO,1
1951,Italy,0.384532931328,CLIO,1
1952,Italy,0.474315870986,CLIO,1
1953,Italy,0.393377982536,CLIO,1
1954,Italy,0.169331701476,CLIO,1
1955,Italy,0.174633062296,CLIO,1
1956,Italy,0.168622963399,CLIO,1
1957,Italy,0.179906073593,CLIO,1
1958,Italy,0.136134409926,CLIO,1
1959,Italy,0.0924477948291,CLIO,1
1960,Italy,0.093836921461,CLIO,1
1961,Italy,0.01700971386,CLIO,1
1997,Italy,0.331,CLIO,1
1998,Italy,1.117,CLIO,1
1999,Italy,0.7,CLIO,1
2000,Italy,0.7,CLIO,1
2001,Italy,0.5,CLIO,1
2002,Italy,0.5,CLIO,1
2003,Italy,0.1,CLIO,1
2000,Jamaica,0.044,CLIO,1
2001,Jamaica,0.2,CLIO,1
2002,Jamaica,0.3,CLIO,1
2003,Jamaica,0.1,CLIO,1
2004,Jamaica,0.02,CLIO,1
1874,Japan,0.1,CLIO,1
1875,Japan,0.2,CLIO,1
1876,Japan,0.2,CLIO,1
1877,Japan,0.4,CLIO,1
1878,Japan,0.3,CLIO,1
1879,Japan,0.3,CLIO,1
1880,Japan,0.3,CLIO,1
1881,Japan,0.3,CLIO,1
1882,Japan,0.3,CLIO,1
1883,Japan,0.3,CLIO,1
1884,Japan,0.3,CLIO,1
1885,Japan,0.3,CLIO,1
1886,Japan,0.5,CLIO,1
1887,Japan,0.5,CLIO,1
1888,Japan,0.6,CLIO,1
1889,Japan,0.8,CLIO,1
1890,Japan,0.7,CLIO,1
1891,Japan,0.7,CLIO,1
1892,Japan,0.7,CLIO,1
1893,Japan,0.7,CLIO,1
1894,Japan,0.7,CLIO,1
1895,Japan,0.8,CLIO,1
1896,Japan,1.1,CLIO,1
1897,Japan,1,CLIO,1
1898,Japan,1.2,CLIO,1
1899,Japan,1.4,CLIO,1
1900,Japan,1.8,CLIO,1
1901,Japan,1.8,CLIO,1
1902,Japan,1.9,CLIO,1
1903,Japan,3,CLIO,1
1904,Japan,4.4,CLIO,1
1905,Japan,5,CLIO,1
1906,Japan,4.8,CLIO,1
1907,Japan,4.2,CLIO,1
1908,Japan,5.2,CLIO,1
1909,Japan,5.4,CLIO,1
1910,Japan,5.8,CLIO,1
1911,Japan,6.2,CLIO,1
1912,Japan,6.7,CLIO,1
1913,Japan,5.4,CLIO,1
1914,Japan,7.9,CLIO,1
1915,Japan,8.1,CLIO,1
1916,Japan,7.8,CLIO,1
1917,Japan,7,CLIO,1
1918,Japan,7.7,CLIO,1
1919,Japan,7.3,CLIO,1
1920,Japan,7.7,CLIO,1
1921,Japan,7.4,CLIO,1
1922,Japan,7.5,CLIO,1
1923,Japan,7.7,CLIO,1
1924,Japan,7.6,CLIO,1
1925,Japan,9.9,CLIO,1
1926,Japan,9.6,CLIO,1
1927,Japan,9.6,CLIO,1
1928,Japan,10.4,CLIO,1
1929,Japan,10.4,CLIO,1
1930,Japan,12.1,CLIO,1
1931,Japan,12.5,CLIO,1
1932,Japan,12.5,CLIO,1
1933,Japan,13.7,CLIO,1
1934,Japan,15.1,CLIO,1
1935,Japan,18.3,CLIO,1
1936,Japan,22.2,CLIO,1
1937,Japan,23,CLIO,1
1938,Japan,24.1,CLIO,1
1939,Japan,25.9,CLIO,1
1940,Japan,27,CLIO,1
1941,Japan,25,CLIO,1
1942,Japan,22.9,CLIO,1
1943,Japan,12.1,CLIO,1
1944,Japan,7.6,CLIO,1
1945,Japan,2.6,CLIO,1
1946,Japan,1.2,CLIO,1
1947,Japan,2.1,CLIO,1
1948,Japan,3.1,CLIO,1
1949,Japan,4.1,CLIO,1
1950,Japan,4.8,CLIO,1
1951,Japan,5.9,CLIO,1
1952,Japan,7.1,CLIO,1
1953,Japan,8,CLIO,1
1954,Japan,9.4,CLIO,1
1955,Japan,9,CLIO,1
1956,Japan,9.2,CLIO,1
1957,Japan,9.4,CLIO,1
1958,Japan,7.1,CLIO,1
1959,Japan,8.1,CLIO,1
1960,Japan,8.1,CLIO,1
1961,Japan,9.2,CLIO,1
1962,Japan,8.9,CLIO,1
1963,Japan,8.2,CLIO,1
1964,Japan,7.9,CLIO,1
1965,Japan,8.2,CLIO,1
1966,Japan,8,CLIO,1
1967,Japan,7.9,CLIO,1
1968,Japan,7.4,CLIO,1
1969,Japan,7.7,CLIO,1
1970,Japan,7.9,CLIO,1
1971,Japan,7.9,CLIO,1
1972,Japan,7.6,CLIO,1
1973,Japan,7.5,CLIO,1
1974,Japan,4.3,CLIO,1
1975,Japan,4.4,CLIO,1
1976,Japan,4.3,CLIO,1
1977,Japan,4.6,CLIO,1
1978,Japan,4.5,CLIO,1
1979,Japan,4,CLIO,1
1980,Japan,3.2,CLIO,1
1981,Japan,3.1,CLIO,1
1982,Japan,3.2,CLIO,1
1983,Japan,3.1,CLIO,1
1984,Japan,3.2,CLIO,1
1985,Japan,5.3,CLIO,1
1986,Japan,10.3,CLIO,1
1987,Japan,8.6,CLIO,1
1988,Japan,7.3,CLIO,1
1989,Japan,6.1,CLIO,1
1990,Japan,7.3,CLIO,1
1991,Japan,8.3,CLIO,1
1992,Japan,8.9,CLIO,1
1993,Japan,9.1,CLIO,1
1994,Japan,9.551,CLIO,1
1995,Japan,9.2,CLIO,1
1996,Japan,8.6,CLIO,1
1997,Japan,8.4,CLIO,1
1998,Japan,8.6,CLIO,1
1999,Japan,9.4,CLIO,1
2000,Japan,8.4,CLIO,1
2001,Japan,7.8,CLIO,1
2002,Japan,8.6,CLIO,1
2003,Japan,8.1,CLIO,1
2004,Japan,8,CLIO,1
2005,Japan,8.5,CLIO,1
2006,Japan,8.8,CLIO,1
2007,Japan,8.5,CLIO,1
2008,Japan,6.9,CLIO,1
2009,Japan,7.9,CLIO,1
2010,Japan,8.3,CLIO,1
2011,Japan,8.692,CLIO,1
2012,Japan,7.232,CLIO,1
1922,Kazakhstan,0.446963562753,CLIO,1
1923,Kazakhstan,0.660728744939,CLIO,1
1924,Kazakhstan,1.72955465587,CLIO,1
1925,Kazakhstan,2.21538461538,CLIO,1
1926,Kazakhstan,2.41943319838,CLIO,1
1927,Kazakhstan,2.18623481781,CLIO,1
1928,Kazakhstan,3.32307692308,CLIO,1
1929,Kazakhstan,3.32307692308,CLIO,1
1930,Kazakhstan,3.95011006886,CLIO,1
1931,Kazakhstan,4.71313690922,CLIO,1
1932,Kazakhstan,5.48167296865,CLIO,1
1933,Kazakhstan,6.88652382996,CLIO,1
1934,Kazakhstan,10.1920552683,CLIO,1
1935,Kazakhstan,12.3957428939,CLIO,1
1936,Kazakhstan,15.1503524259,CLIO,1
1937,Kazakhstan,13.7730476599,CLIO,1
1938,Kazakhstan,14.5994305195,CLIO,1
1939,Kazakhstan,13.2221257535,CLIO,1
1940,Kazakhstan,17.0785790983,CLIO,1
1970,Kazakhstan,33.6874493927,CLIO,1
1971,Kazakhstan,34.9603238866,CLIO,1
1972,Kazakhstan,36.816194332,CLIO,1
1973,Kazakhstan,38.6914979757,CLIO,1
1974,Kazakhstan,40.8777327935,CLIO,1
1975,Kazakhstan,39.6340080972,CLIO,1
1976,Kazakhstan,43.1028340081,CLIO,1
1977,Kazakhstan,24.2914979757,CLIO,1
1978,Kazakhstan,24.2914979757,CLIO,1
1979,Kazakhstan,24.7773279352,CLIO,1
1980,Kazakhstan,25.2631578947,CLIO,1
1981,Kazakhstan,25.7489878543,CLIO,1
1982,Kazakhstan,25.8461538462,CLIO,1
1983,Kazakhstan,26.04048583,CLIO,1
1984,Kazakhstan,26.1376518219,CLIO,1
1985,Kazakhstan,26.2348178138,CLIO,1
1986,Kazakhstan,26.7206477733,CLIO,1
1987,Kazakhstan,25.2631578947,CLIO,1
1988,Kazakhstan,26.9732793522,CLIO,1
1989,Kazakhstan,29.5384615385,CLIO,1
1990,Kazakhstan,29.3441295547,CLIO,1
1991,Kazakhstan,23.3198380567,CLIO,1
1992,Kazakhstan,24,CLIO,1
1993,Kazakhstan,20,CLIO,1
